article_id,title,link,creator,published_at,created_at
AKR20260522047800054,광주신세계 연매출 8천억원…롯데광주점의 3배가량,https://www.yna.co.kr/view/AKR20260522047800054,전승현,2026-05-22T10:19:56+09:00,2026-05-22T18:51:27.286094+09:00
AKR20260522049600017,"방사선 종사자 건강검진, 매년 1회로 간소화",https://www.yna.co.kr/view/AKR20260522049600017,조승한,2026-05-22T10:19:21+09:00,2026-05-22T18:51:27.286127+09:00
AKR20260522050500003,"정부, 한국공항공사 사장 선발작업 착수",https://www.yna.co.kr/view/AKR20260522050500003,홍규빈,2026-05-22T10:16:33+09:00,2026-05-22T18:51:27.286166+09:00
AKR20260522049700003,"LS일렉 구자균 ""전력 슈퍼사이클 기회…압도적 품질로 초격차""",https://www.yna.co.kr/view/AKR20260522049700003,강태우,2026-05-22T10:14:53+09:00,2026-05-22T18:51:27.286198+09:00
AKR20260522044400053,"국내 연구진, 뇌 MRI 한 장으로 종양 유전자 변이 예측 AI 개발",https://www.yna.co.kr/view/AKR20260522044400053,손대성,2026-05-22T10:08:45+09:00,2026-05-22T18:51:27.286260+09:00
AKR20260522047500004,서울대공원 장미원축제 30일 개막…'이상한 나라의 앨리스' 테마,https://www.yna.co.kr/view/AKR20260522047500004,김동규,2026-05-22T10:06:59+09:00,2026-05-22T18:51:27.286322+09:00
AKR20260522045200061,"안양시, 산림지역 'K-드론배송' 재개…'물품 배달+쓰레기 수거'",https://www.yna.co.kr/view/AKR20260522045200061,최종호,2026-05-22T10:06:52+09:00,2026-05-22T18:51:27.286355+09:00
AKR20260522028100030,"중기부, 中企 지원사업 효율화 추진…성과 중심 개편",https://www.yna.co.kr/view/AKR20260522028100030,구정모,2026-05-22T10:00+09:00,2026-05-22T18:51:27.286544+09:00
AKR20260522040500054,"진도국민해양안전관, '어린이안전교육 전문기관' 지정",https://www.yna.co.kr/view/AKR20260522040500054,조근영,2026-05-22T09:57:29+09:00,2026-05-22T18:51:27.286897+09:00
AKR20260522045300056,올해 제주 항만하역요금 3% 인상…7월부터 적용,https://www.yna.co.kr/view/AKR20260522045300056,전지혜,2026-05-22T09:56:38+09:00,2026-05-22T18:51:27.286975+09:00
AKR20260522038600017,"K-바이오, 미국임상종양학회서 임상 결과 공개한다",https://www.yna.co.kr/view/AKR20260522038600017,박상현,2026-05-22T09:48+09:00,2026-05-22T18:51:27.287117+09:00
AKR20260522039100030,"[게시판] 기계설비협회, 삼성전자와 복지몰 혜택 업무협약",https://www.yna.co.kr/view/AKR20260522039100030,구정모,2026-05-22T09:47:37+09:00,2026-05-22T18:51:27.287188+09:00
AKR20260522033100030,"한샘, 그린리모델링 수요 공략…신청 대행부터 시공까지 지원",https://www.yna.co.kr/view/AKR20260522033100030,구정모,2026-05-22T09:46:35+09:00,2026-05-22T18:51:27.287273+09:00
AKR20260522149900797,[영상] 빵빵거리는 차가 없다?…퇴근길 횡단보도의 '작은 기적',https://www.yna.co.kr/view/AKR20260522149900797,조아현,2026-05-22T18:33:20+09:00,2026-05-22T18:51:27.287308+09:00
AKR20260522149600065,인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사,https://www.yna.co.kr/view/AKR20260522149600065,최은지,2026-05-22T18:30:05+09:00,2026-05-22T18:51:27.287371+09:00
AKR20260522147400004,'불륜 지라시' 유포한 통신사 간부에 벌금 300만원 선고,https://www.yna.co.kr/view/AKR20260522147400004,김채린,2026-05-22T18:20:31+09:00,2026-05-22T18:51:27.287427+09:00
AKR20260522144400051,"미국 입양인, 부산 경찰 도움으로 50년 만에 동생 상봉",https://www.yna.co.kr/view/AKR20260522144400051,박성제,2026-05-22T18:14:18+09:00,2026-05-22T18:51:27.287512+09:00
AKR20260522118700527,경북 앞바다 풍랑주의보 해제,https://www.yna.co.kr/view/AKR20260522118700527,기상뉴스,2026-05-22T18:14:02+09:00,2026-05-22T18:51:27.287778+09:00
AKR20260522145900527,울산 앞바다·동해남부먼바다 풍랑주의보 해제,https://www.yna.co.kr/view/AKR20260522145900527,기상뉴스,2026-05-22T18:13:26+09:00,2026-05-22T18:51:27.287813+09:00
AKR20260522144100062,"강원소방, 부처님 오신 날 연휴 '특별경계 근무' 돌입",https://www.yna.co.kr/view/AKR20260522144100062,박영서,2026-05-22T17:52:58+09:00,2026-05-22T18:51:27.287901+09:00
AKR20260522142600065,창고 옥상에 쌓인 5t 종이상자 화재…1시간여만에 진화,https://www.yna.co.kr/view/AKR20260522142600065,천정인,2026-05-22T17:45:24+09:00,2026-05-22T18:51:27.288011+09:00
AKR20260522142000505,[부고] 이미경(중앙대병원 진단검사의학과 과장)씨 부친상,https://www.yna.co.kr/view/AKR20260522142000505,김종환,2026-05-22T17:43:55+09:00,2026-05-22T18:51:27.288048+09:00
AKR20260522140500064,청주서 승용차가 신호대기 유치원 버스 추돌…인명피해 없어,https://www.yna.co.kr/view/AKR20260522140500064,이성민,2026-05-22T17:40+09:00,2026-05-22T18:51:27.288100+09:00
AKR20260522138900062,수표 출처 질문에 횡설수설…은행원 촉에 걸린 피싱 수거책,https://www.yna.co.kr/view/AKR20260522138900062,박영서,2026-05-22T17:38:08+09:00,2026-05-22T18:51:27.288151+09:00
AKR20260522138100054,"광주노동청, 임대아파트 석면 해체 불법 작업 조사 검토",https://www.yna.co.kr/view/AKR20260522138100054,정다움,2026-05-22T17:27:39+09:00,2026-05-22T18:51:27.288229+09:00
AKR20260522136200052,멸종위기 대모잠자리 확인…부산 엄궁·대저대교 공사 일부 중단,https://www.yna.co.kr/view/AKR20260522136200052,박영민,2026-05-22T17:20:31+09:00,2026-05-22T18:51:27.288308+09:00
AKR20260522135300371,"[동포의 창] ""입양동포는 한민족공동체 중요 구성원""…지속 지원 요청",https://www.yna.co.kr/view/AKR20260522135300371,강성철,2026-05-22T17:16:38+09:00,2026-05-22T18:51:27.288335+09:00
AKR20260522135000530,사흘간 연휴 시작하는 토요일 한때 5㎜ 미만 적은 비,https://www.yna.co.kr/view/AKR20260522135000530,이재영,2026-05-22T17:15:01+09:00,2026-05-22T18:51:27.288392+09:00
AKR20260522130600004,"'김건희에 로저비비에 선물' 김기현 첫 재판…""터무니없는 얘기""",https://www.yna.co.kr/view/AKR20260522130600004,김빛나,2026-05-22T17:11:14+09:00,2026-05-22T18:51:27.288422+09:00
AKR20260522134000004,"전광훈 미국방문 무산되나…법원 ""도망 염려 재검토할 수도""",https://www.yna.co.kr/view/AKR20260522134000004,윤민혁,2026-05-22T17:10:36+09:00,2026-05-22T18:51:27.288475+09:00
AKR20260522132500371,"[동포의 창] 동포청, 국내 귀환 동포 민원 처리 결과 설명회 개최",https://www.yna.co.kr/view/AKR20260522132500371,강성철,2026-05-22T17:07:39+09:00,2026-05-22T18:51:27.288499+09:00
AKR20260522131900063,"'걸으면 숲을 살린다' 산림청, 국민 참여형 걸음기부 진행",https://www.yna.co.kr/view/AKR20260522131900063,김준호,2026-05-22T17:05:53+09:00,2026-05-22T18:51:27.288606+09:00
AKR20260522126600030,"무신사 임원진, 박종철센터 방문해 7년 전 광고 논란 재차 사과",https://www.yna.co.kr/view/AKR20260522126600030,이상서,2026-05-22T17:00:53+09:00,2026-05-22T18:51:27.288689+09:00
AKR20260522065200530,"[게시판] 행안부, 공공거버넌스 발전 모색 '열린정부' 국제행사 개최",https://www.yna.co.kr/view/AKR20260522065200530,양정우,2026-05-22T17:00:03+09:00,2026-05-22T18:51:27.288753+09:00
AKR20260522068200530,'과학적 사고원인 분석' 박찬성 연구관 등 유공자 12명 포상,https://www.yna.co.kr/view/AKR20260522068200530,양정우,2026-05-22T17:00:02+09:00,2026-05-22T18:51:27.288787+09:00
AKR20260522131400064,[부고] 김수용(한국전력국제원자력대학원대학교 생활관장)씨 부친상,https://www.yna.co.kr/view/AKR20260522131400064,전창해,2026-05-22T16:57:34+09:00,2026-05-22T18:51:27.288819+09:00
AKR20260522126800004,"김용현, 내달 4일 종합특검 첫 출석…'반란' 피의자 조사",https://www.yna.co.kr/view/AKR20260522126800004,최윤선,2026-05-22T16:55:09+09:00,2026-05-22T18:51:27.288851+09:00
AKR20260522129400051,부친 몰래 연대보증 서류 작성한 아들에게 징역형,https://www.yna.co.kr/view/AKR20260522129400051,김재홍,2026-05-22T16:51:06+09:00,2026-05-22T18:51:27.288915+09:00
AKR20260522128900064,충북대 7월 9일 총장임용후보자 선출 선거,https://www.yna.co.kr/view/AKR20260522128900064,박건영,2026-05-22T16:49:49+09:00,2026-05-22T18:51:27.288951+09:00
AKR20260522129700004,"[속보] 경찰 ""'5·18은 北지령' 허위사실 유포자 추적…무관용 수사""",https://www.yna.co.kr/view/AKR20260522129700004,방현덕,2026-05-22T16:47:22+09:00,2026-05-22T18:51:27.288984+09:00
AKR20260522125100530,민주노총 위원장·ILO 총장 면담…AI 초과이익 배분 등 논의,https://www.yna.co.kr/view/AKR20260522125100530,옥성구,2026-05-22T16:42:04+09:00,2026-05-22T18:51:27.289046+09:00
AKR20260522125600062,정선아리랑열차 2년 3개월 만에 운행 재개…첫차 전석 매진,https://www.yna.co.kr/view/AKR20260522125600062,박영서,2026-05-22T16:33:29+09:00,2026-05-22T18:51:27.289108+09:00
AKR20260522123700055,"""웹툰 작가 꿈 키워요"" 익산시, '크리에이터 스쿨' 운영",https://www.yna.co.kr/view/AKR20260522123700055,김진방,2026-05-22T16:31:12+09:00,2026-05-22T18:51:27.289139+09:00
AKR20260522123400064,"증평사회단체연합회 ""증평교육지원청 조속히 설치해야""",https://www.yna.co.kr/view/AKR20260522123400064,박재천,2026-05-22T16:26+09:00,2026-05-22T18:51:27.289200+09:00
AKR20260522119100704,[쇼츠] 좁은 박스에서 발버둥…새끼 길고양이 보호 논란,https://www.yna.co.kr/view/AKR20260522119100704,김화영,2026-05-22T16:06:45+09:00,2026-05-22T18:51:27.289262+09:00
AKR20260522119600371,"[게시판] 이민정책학회-충북연, '충북형 이민정책' 연구 협약",https://www.yna.co.kr/view/AKR20260522119600371,정아란,2026-05-22T16:06:30+09:00,2026-05-22T18:51:27.289312+09:00
AKR20260522117700057,"울산 소방공무원들, 시민 감사 선물에 보태 어르신센터 기부",https://www.yna.co.kr/view/AKR20260522117700057,장영은,2026-05-22T16:05:56+09:00,2026-05-22T18:51:27.289343+09:00
AKR20260522117200064,제천서 자전거 타던 70대 차에 치여 숨져,https://www.yna.co.kr/view/AKR20260522117200064,이성민,2026-05-22T16:00:59+09:00,2026-05-22T18:51:27.289404+09:00
AKR20260522111400004,"[게시판] 지하철경찰대·자율방범대, 강남·성수·홍대 등 합동순찰",https://www.yna.co.kr/view/AKR20260522111400004,방현덕,2026-05-22T16:00:02+09:00,2026-05-22T18:51:27.289467+09:00
AKR20260522038751004,'관저 이전의혹' 尹정부 김대기·윤재순·김오진 구속 심사(종합),https://www.yna.co.kr/view/AKR20260522038751004,최윤선,2026-05-22T16:00:01+09:00,2026-05-22T18:51:27.289502+09:00
AKR20260522112800064,투자 미끼로 사회 초년생 캄보디아 조직에 넘긴 일당 실형,https://www.yna.co.kr/view/AKR20260522112800064,박건영,2026-05-22T16:00:01+09:00,2026-05-22T18:51:27.289538+09:00
AKR20260522111600057,"울주군·강남교육청, '방학중 초등돌봄·교육' 영남권 최우수(종합)",https://www.yna.co.kr/view/AKR20260522111600057,김용태,2026-05-22T15:58:57+09:00,2026-05-22T18:51:27.289571+09:00
AKR20260522112600054,"오월단체·시민단체, 정용진 사퇴촉구·스벅 불매 1인 시위",https://www.yna.co.kr/view/AKR20260522112600054,정다움,2026-05-22T15:54:29+09:00,2026-05-22T18:51:27.289633+09:00
AKR20260522113000051,"부산시민, 6월 1일부터 가락IC 출퇴근 시간 통행료 무료",https://www.yna.co.kr/view/AKR20260522113000051,손형주,2026-05-22T15:53:42+09:00,2026-05-22T18:51:27.289666+09:00
AKR20260522113500530,[부고] 손호준(보건복지부 연금정책관)씨 모친상,https://www.yna.co.kr/view/AKR20260522113500530,고유선,2026-05-22T15:53:37+09:00,2026-05-22T18:51:27.289697+09:00
AKR20260522114800704,[영상] 파충류 사육장에 새끼 고양이들…수그리고 발버둥,https://www.yna.co.kr/view/AKR20260522114800704,김화영,2026-05-22T15:53:23+09:00,2026-05-22T18:51:27.289730+09:00
AKR20260522114300530,"[게시판] 복지부, 사회보장 평가전문위 개최",https://www.yna.co.kr/view/AKR20260522114300530,김영신,2026-05-22T15:48:25+09:00,2026-05-22T18:51:27.289761+09:00
AKR20260522109100004,"[게시판] 서울경찰청, 퇴직 경찰로 '관계성 범죄 모니터링단' 구성",https://www.yna.co.kr/view/AKR20260522109100004,방현덕,2026-05-22T15:30:46+09:00,2026-05-22T18:51:27.289949+09:00
AKR20260522105500061,"친구와 진통제 과다복용 사망…법원 ""과실치사 무죄""",https://www.yna.co.kr/view/AKR20260522105500061,이영주,2026-05-22T15:22:58+09:00,2026-05-22T18:51:27.290024+09:00
AKR20260522104000004,'배우 김규리 자택 침입해 강도·폭행' 40대 남성 법원 출석,https://www.yna.co.kr/view/AKR20260522104000004,이의진,2026-05-22T15:22:34+09:00,2026-05-22T18:51:27.290059+09:00
AKR20260522099200064,"충주시, 차량·건설기계 매연 저감사업에 총 6억4천만원 지원",https://www.yna.co.kr/view/AKR20260522099200064,천경환,2026-05-22T15:20:58+09:00,2026-05-22T18:51:27.290125+09:00
AKR20260522107400065,'독감 사망 교사' 사직서 위조한 유치원 원장 송치,https://www.yna.co.kr/view/AKR20260522107400065,황정환,2026-05-22T15:19:37+09:00,2026-05-22T18:51:27.290157+09:00
AKR20260522106500004,삼청교육대 피해자 8명에 1억3천만원 국가배상…2심서 유지,https://www.yna.co.kr/view/AKR20260522106500004,이승연,2026-05-22T15:17:32+09:00,2026-05-22T18:51:27.290220+09:00
AKR20260522101100063,채무 변제 독촉에 지인 때려 숨지게 한 태국인 2심도 징역 4년,https://www.yna.co.kr/view/AKR20260522101100063,김소연,2026-05-22T15:08:50+09:00,2026-05-22T18:51:27.290285+09:00
AKR20260522104200054,"해남군, 솔라안심등 면 단위까지 확대…귀갓길 안전 강화",https://www.yna.co.kr/view/AKR20260522104200054,조근영,2026-05-22T15:04:53+09:00,2026-05-22T18:51:27.290350+09:00
AKR20260522101400054,"광주시교육청, 광주지법과 '1법관 1학교' 진로 멘토링",https://www.yna.co.kr/view/AKR20260522101400054,장아름,2026-05-22T15:02:18+09:00,2026-05-22T18:51:27.290418+09:00
AKR20260522099900054,"전남도·여수시, 섬박람회 행사장 시설·안전 점검",https://www.yna.co.kr/view/AKR20260522099900054,형민우,2026-05-22T15:01:28+09:00,2026-05-22T18:51:27.290454+09:00
AKR20260522099000063,옛 직장동료 흉기로 살해한 40대 항소심도 징역 15년,https://www.yna.co.kr/view/AKR20260522099000063,김소연,2026-05-22T15:01+09:00,2026-05-22T18:51:27.290518+09:00
AKR20260522102200051,"부산 노사민정, 향토기업 제품 이용 활성화 캠페인",https://www.yna.co.kr/view/AKR20260522102200051,민영규,2026-05-22T15:00:06+09:00,2026-05-22T18:51:27.290553+09:00
AKR20260522095900530,"ICJ ""파업권, ILO협약이 보호""…양대노총 ""하청노조도 보장해야""",https://www.yna.co.kr/view/AKR20260522095900530,옥성구,2026-05-22T14:52:58+09:00,2026-05-22T18:51:27.290692+09:00
AKR20260522079100546,사람구조 이어 동물구조로 대통령 표창…전인범 前특전사령관,https://www.yna.co.kr/view/AKR20260522079100546,윤근영,2026-05-22T14:50:50+09:00,2026-05-22T18:51:27.290728+09:00
AKR20260522097400065,"'선거법 위반' 유정복 첫 재판 불출석…법원 ""다음엔 영장 발부""",https://www.yna.co.kr/view/AKR20260522097400065,최은지,2026-05-22T14:36:18+09:00,2026-05-22T18:51:27.290856+09:00
AKR20260522097500056,"[제주소식] 제주교육청, 서울대 입학설명회 30일 개최",https://www.yna.co.kr/view/AKR20260522097500056,김호천,2026-05-22T14:35:35+09:00,2026-05-22T18:51:27.290887+09:00
AKR20260522097100056,"서귀포시, 노인대상 약사 가정방문 복약지도 서비스",https://www.yna.co.kr/view/AKR20260522097100056,박지호,2026-05-22T14:34:52+09:00,2026-05-22T18:51:27.290918+09:00
AKR20260522097000065,"'훈련도 실전처럼'…공항철도, 지진에 열차 탈선사고 대응훈련",https://www.yna.co.kr/view/AKR20260522097000065,천정인,2026-05-22T14:33:27+09:00,2026-05-22T18:51:27.290948+09:00
AKR20260522097300004,은평구 내달 10일 대입 설명회…2027 전형별 대응전략,https://www.yna.co.kr/view/AKR20260522097300004,정준영,2026-05-22T14:33:23+09:00,2026-05-22T18:51:27.290989+09:00
AKR20260522095000063,동급생 수년간 폭행하고 불법 촬영한 10대들…항소심서 감형,https://www.yna.co.kr/view/AKR20260522095000063,김소연,2026-05-22T14:25:45+09:00,2026-05-22T18:51:27.291119+09:00
AKR20260522094600055,"순창군 ""폭염 대비해 건강 취약계층 방문 관리 강화""",https://www.yna.co.kr/view/AKR20260522094600055,최영수,2026-05-22T14:23:58+09:00,2026-05-22T18:51:27.291151+09:00
AKR20260522091800057,"울주군, 경로당 찾아가는 '통합 건강관리 프로그램' 운영",https://www.yna.co.kr/view/AKR20260522091800057,장영은,2026-05-22T14:17:20+09:00,2026-05-22T18:51:27.291181+09:00
AKR20260522087100017,"넷플릭스·에버랜드, '생물다양성의 날' 체험행사",https://www.yna.co.kr/view/AKR20260522087100017,유현민,2026-05-22T14:14:19+09:00,2026-05-22T18:51:27.291212+09:00
AKR20260522085500052,세계부부의날 기념식 창원서 열려…헌신·봉사 부부 12쌍 수상,https://www.yna.co.kr/view/AKR20260522085500052,박영민,2026-05-22T14:12:30+09:00,2026-05-22T18:51:27.291275+09:00
